czas[s],pozycja_y[pixel],wyjscie_y,bład errox_y,P=0.13,I= 0.07,D= 0.14
0.0,33,44,-207
0.51,32,47,-208
0.61,33,45,-207
0.69,33,47,-207
0.75,37,38,-203
0.81,33,55,-207
0.9,32,53,-208
0.97,35,44,-205
1.03,35,52,-205
1.09,36,50,-204
1.15,37,51,-203
1.21,44,39,-196
1.27,48,43,-192
1.33,56,31,-184
1.38,63,33,-177
1.42,72,32,-168
1.49,82,31,-158
1.55,87,42,-153
1.63,100,35,-140
1.73,114,22,-126
1.81,121,34,-119
1.87,134,16,-106
1.92,150,1,-90
1.97,165,11,-75
2.03,192,-11,-48
2.1,219,-5,-21
2.19,230,21,-10
2.29,250,5,10
2.38,261,17,21
2.48,282,-1,42
2.58,305,-6,65
2.68,337,-34,97
2.76,370,-28,130
2.87,402,-65,162
2.92,438,-65,198
2.99,443,-4,203
3.08,431,20,191
3.18,415,30,175
3.27,402,27,162
3.36,391,27,151
3.44,382,22,142
3.53,365,32,125
3.61,343,47,103
3.71,329,33,89
3.79,308,56,68
3.86,296,43,56
3.92,278,54,38
3.99,264,49,24
4.06,254,48,14
4.11,242,53,2
4.16,234,44,-6
4.21,230,33,-10
4.27,226,35,-14
4.33,223,32,-17
4.39,222,27,-18
4.45,224,20,-16
4.51,222,30,-18
4.57,222,25,-18
4.63,225,18,-15
4.69,226,22,-14
4.74,230,16,-10
4.82,234,15,-6
4.88,239,10,-1
4.93,246,3,6
4.98,254,1,14
5.04,259,9,19
5.1,266,2,26
5.16,274,-5,34
5.2,278,8,38
5.26,287,3,47
5.36,290,10,50
5.45,298,4,58
5.55,307,-2,67
5.64,312,5,72
5.75,320,0,80
5.88,334,-10,94
6.0,346,-17,106
6.07,360,-15,120
6.19,369,-18,129
6.26,389,-53,149
6.31,407,-51,167
6.37,422,-45,182
6.43,434,-32,194
6.52,446,-34,206
6.6,442,-8,202
6.68,434,-2,194
6.76,430,-9,190
6.85,422,2,182
6.92,406,18,166
6.99,394,8,154
7.06,374,22,134
7.16,361,4,121
7.27,340,30,100
7.34,327,17,87
7.41,312,24,72
7.48,299,24,59
7.55,279,30,39
