czas[s],pozycja_y[pixel],wyjscie_y,bład errox_y,P=0.25,I= 0,D= 0
0.0,33,52,-207
0.49,32,52,-208
0.59,32,52,-208
0.69,32,52,-208
0.74,32,52,-208
0.81,32,52,-208
0.88,33,52,-207
0.95,33,52,-207
1.02,35,51,-205
1.08,39,50,-201
1.15,46,48,-194
1.21,53,47,-187
1.32,63,44,-177
1.4,73,42,-167
1.5,85,39,-155
1.59,98,36,-142
1.69,111,32,-129
1.78,134,26,-106
1.83,150,22,-90
1.88,184,14,-56
1.94,204,9,-36
2.01,236,1,-4
2.08,270,-8,30
2.14,283,-11,43
2.2,306,-16,66
2.27,330,-22,90
2.34,356,-29,116
2.41,382,-36,142
2.49,406,-42,166
2.55,418,-44,178
2.61,444,-51,204
2.69,441,-50,201
2.78,424,-46,184
2.86,412,-43,172
2.93,402,-40,162
3.01,393,-38,153
3.07,381,-35,141
3.13,362,-30,122
3.22,348,-27,108
3.29,333,-23,93
3.36,308,-17,68
3.46,290,-12,50
3.54,282,-10,42
3.62,251,-3,11
3.71,228,3,-12
3.76,208,8,-32
3.82,163,19,-77
3.87,140,25,-100
3.94,116,31,-124
4.0,78,40,-162
4.06,68,43,-172
4.12,41,50,-199
4.19,32,52,-208
4.25,44,49,-196
4.34,57,46,-183
4.39,62,44,-178
4.44,74,42,-166
4.49,88,38,-152
4.55,102,34,-138
4.62,123,29,-117
4.69,131,27,-109
4.77,147,23,-93
4.84,156,21,-84
4.91,173,17,-67
4.99,192,12,-48
5.08,212,7,-28
5.16,245,-1,5
5.24,266,-6,26
5.32,291,-13,51
5.41,314,-18,74
5.49,349,-27,109
5.54,373,-33,133
5.59,410,-42,170
5.67,435,-49,195
5.79,443,-51,203
5.86,427,-47,187
5.96,415,-44,175
6.05,410,-42,170
6.16,394,-38,154
6.24,378,-34,138
6.34,365,-31,125
6.44,344,-26,104
6.52,321,-20,81
6.59,296,-14,56
6.68,266,-6,26
6.75,235,1,-5
6.84,201,10,-39
6.92,178,16,-62
7.02,155,21,-85
7.08,120,30,-120
7.14,95,36,-145
7.22,56,46,-184
7.29,32,52,-208
7.34,45,49,-195
7.4,60,45,-180
7.46,73,42,-167
7.55,86,38,-154
7.7,98,36,-142
7.77,110,32,-130
7.96,125,29,-115
8.03,131,27,-109
8.14,153,22,-87
8.29,196,11,-44
8.38,216,6,-24
8.47,270,-8,30
8.56,303,-16,63
8.66,338,-24,98
8.78,387,-37,147
8.87,423,-46,183
8.92,446,-52,206
9.0,438,-50,198
9.09,419,-45,179
9.16,399,-40,159
9.23,385,-36,145
9.39,381,-35,141
9.47,366,-32,126
9.55,354,-28,114
9.68,342,-26,102
9.79,322,-20,82
9.91,292,-13,52
10.0,267,-7,27
10.1,248,-2,8
10.2,212,7,-28
10.28,182,14,-58
10.38,141,25,-99
10.47,108,33,-132
10.54,75,41,-165
10.61,38,50,-202
10.68,32,52,-208
10.74,50,48,-190
10.81,65,44,-175
10.89,74,42,-166
11.0,84,39,-156
11.09,94,36,-146
11.16,105,34,-135
11.23,116,31,-124
11.29,129,28,-111
11.38,149,23,-91
11.46,173,17,-67
11.53,199,10,-41
11.6,208,8,-32
11.66,228,3,-12
11.77,259,-5,19
11.85,283,-11,43
11.93,314,-18,74
12.01,338,-24,98
12.06,360,-30,120
12.11,398,-40,158
12.23,422,-46,182
12.31,447,-52,207
12.4,438,-50,198
12.5,428,-47,188
12.59,416,-44,176
12.67,391,-38,151
12.74,378,-34,138
12.83,355,-29,115
12.91,332,-23,92
12.99,307,-17,67
13.06,288,-12,48
13.14,268,-7,28
13.21,236,1,-4
13.31,216,6,-24
13.38,192,12,-48
13.46,170,18,-70
