czas[s],pozycja_y[pixel],wyjscie_y,bład errox_y,P=0.13,I= 0.07,D= 0.16
0.0,190,10,-50
0.46,190,11,-50
0.51,190,11,-50
0.61,190,11,-50
0.69,190,11,-50
0.74,191,9,-49
0.8,190,14,-50
0.86,190,12,-50
0.94,191,10,-49
1.0,191,13,-49
1.09,191,13,-49
1.24,190,16,-50
1.31,191,12,-49
1.39,191,14,-49
1.48,191,14,-49
1.57,191,15,-49
1.66,191,15,-49
1.76,191,15,-49
1.86,186,27,-54
1.94,192,6,-48
2.03,210,-29,-30
2.1,208,18,-32
2.18,211,7,-29
2.25,206,29,-34
2.3,210,6,-30
2.39,211,12,-29
2.48,79,347,-161
2.55,67,59,-173
2.62,51,70,-189
2.7,44,57,-196
2.77,34,66,-206
2.84,40,27,-200
2.9,48,20,-192
2.96,56,22,-184
3.03,61,30,-179
3.09,69,28,-171
3.19,79,27,-161
3.29,91,22,-149
3.39,106,4,-134
3.46,122,-1,-118
3.52,139,2,-101
3.6,164,-21,-76
3.68,191,-25,-49
3.75,219,-36,-21
3.82,239,-14,-1
3.91,259,-25,19
3.98,281,-36,41
4.04,298,-17,58
4.13,328,-51,88
4.21,344,-29,104
4.27,362,-34,122
4.34,378,-37,138
4.41,394,-39,154
4.47,414,-49,174
4.54,427,-29,187
4.63,438,-36,198
4.69,446,-30,206
4.76,442,-1,202
4.83,440,-5,200
4.88,428,21,188
4.95,414,22,174
5.02,403,18,163
5.08,392,22,152
5.14,379,22,139
5.22,366,21,126
5.29,359,13,119
5.35,340,44,100
5.42,328,30,88
5.48,321,17,81
5.54,304,42,64
5.61,294,21,54
5.69,286,25,46
5.74,277,29,37
5.8,267,27,27
5.87,263,12,23
5.96,256,16,16
6.06,246,29,6
6.13,243,12,3
6.23,238,21,-2
6.29,233,22,-7
6.35,230,17,-10
6.41,226,16,-14
6.5,225,12,-15
6.57,224,12,-16
6.64,224,10,-16
6.83,226,6,-14
6.91,226,10,-14
6.99,230,1,-10
7.07,233,5,-7
7.17,234,8,-6
7.3,245,-11,5
7.39,249,-1,9
7.46,254,-4,14
7.56,258,-1,18
7.64,265,-15,25
7.69,270,-7,30
7.81,276,-5,36
7.88,278,-1,38
7.98,285,-12,45
8.07,289,-7,49
8.17,291,-4,51
8.26,295,-9,55
8.35,300,-10,60
8.44,306,-12,66
8.55,306,-4,66
8.6,310,-11,70
8.7,313,-11,73
8.79,314,-8,74
8.87,316,-10,76
8.96,318,-11,78
9.06,320,-11,80
9.17,322,-12,82
9.28,322,-10,82
9.38,323,-12,83
9.47,322,-9,82
9.54,322,-11,82
9.64,322,-12,82
9.73,322,-12,82
9.82,322,-13,82
9.89,322,-13,82
9.96,320,-10,80
10.06,322,-18,82
10.14,321,-13,81
10.22,322,-17,82
10.31,322,-16,82
10.39,322,-16,82
10.47,321,-14,81
10.55,322,-19,82
10.64,321,-16,81
10.74,322,-20,82
10.82,321,-17,81
10.9,321,-19,81
10.98,321,-19,81
11.03,321,-20,81
11.1,321,-20,81
11.19,320,-19,80
11.31,321,-23,81
11.38,321,-22,81
11.46,320,-19,80
11.58,321,-24,81
11.65,320,-21,80
11.73,322,-27,82
11.83,321,-23,81
11.93,320,-23,80
12.04,320,-25,80
12.12,321,-28,81
12.19,320,-24,80
12.26,320,-27,80
12.36,321,-30,81
12.42,320,-26,80
12.51,320,-28,80
12.65,320,-29,80
