czas[s],pozycja_y[pixel],wyjscie_y,bład errox_y,P=0.13,I= 0.08,D= 0.15
0.0,103,30,-137
0.47,106,25,-134
0.54,109,24,-131
0.6,112,24,-128
0.66,114,25,-126
0.71,118,16,-122
0.75,150,-62,-90
0.8,157,9,-83
0.86,160,19,-80
0.92,167,7,-73
0.97,174,9,-66
1.03,178,16,-62
1.09,182,14,-58
1.15,190,7,-50
1.22,199,-2,-41
1.27,207,-1,-33
1.32,212,9,-28
1.38,221,-1,-19
1.43,230,-2,-10
1.5,238,-3,-2
1.55,247,-5,7
1.61,252,0,12
1.65,262,-11,22
1.71,274,-11,34
1.79,278,3,38
1.84,289,-20,49
1.9,299,-15,59
1.95,306,-10,66
2.01,315,-10,75
2.09,326,-27,86
2.14,336,-27,96
2.19,341,-10,101
2.25,350,-24,110
2.3,359,-26,119
2.36,368,-23,128
2.42,375,-25,135
2.47,379,-14,139
2.54,386,-25,146
2.6,389,-16,149
2.65,395,-25,155
2.71,401,-29,161
2.76,406,-26,166
2.82,411,-27,171
2.88,412,-18,172
2.92,415,-22,175
3.0,416,-19,176
3.07,416,-18,176
3.13,416,-19,176
3.19,414,-14,174
3.24,412,-13,172
3.29,409,-10,169
3.34,401,6,161
3.38,398,-9,158
3.43,391,3,151
3.48,382,11,142
3.52,378,-6,138
3.57,369,7,129
3.62,362,1,122
3.68,358,-5,118
3.73,348,16,108
3.77,342,4,102
3.82,333,11,93
3.87,329,-5,89
3.93,319,10,79
3.99,315,-4,75
4.04,306,11,66
4.1,302,-3,62
4.16,294,10,54
4.21,290,-2,50
4.27,286,-5,46
4.36,278,7,38
4.42,275,-4,35
4.54,270,-2,30
4.58,266,1,26
4.64,262,0,22
4.7,257,6,17
4.75,253,3,13
4.8,249,4,9
4.88,246,-3,6
4.95,245,-4,5
4.99,244,-6,4
5.09,242,-2,2
5.15,240,-1,0
5.2,238,-3,-2
5.29,236,-2,-4
5.35,235,-4,-5
5.41,233,-1,-7
5.47,232,-4,-8
5.54,233,-9,-7
5.59,234,-9,-6
5.65,234,-6,-6
5.71,233,-3,-7
5.78,233,-6,-7
5.83,233,-6,-7
5.89,233,-6,-7
5.95,233,-6,-7
6.0,233,-6,-7
6.07,234,-8,-6
6.14,233,-3,-7
6.2,234,-8,-6
6.26,234,-6,-6
6.32,234,-6,-6
6.38,233,-3,-7
6.44,233,-5,-7
6.51,234,-7,-6
6.59,234,-5,-6
6.66,234,-5,-6
6.73,233,-3,-7
6.78,234,-9,-6
6.83,234,-5,-6
6.91,233,-2,-7
6.96,234,-9,-6
7.04,233,-3,-7
7.1,234,-8,-6
7.15,233,-2,-7
7.24,234,-7,-6
7.29,233,-3,-7
7.37,233,-5,-7
7.44,234,-8,-6
7.49,234,-5,-6
7.55,234,-5,-6
7.61,234,-5,-6
7.69,234,-5,-6
7.74,234,-5,-6
7.79,233,-2,-7
7.85,234,-7,-6
7.92,233,-2,-7
7.97,234,-7,-6
8.03,234,-5,-6
8.13,234,-5,-6
