czas[s],pozycja_x[pixel],wyjscie_x,bład errox_x,P=0.22,I= 0.13,D= 0.28
0.0,137,-66,-183
0.44,132,-88,-188
0.51,132,-71,-188
0.58,129,-87,-191
0.64,129,-75,-191
0.7,130,-71,-190
0.77,129,-82,-191
0.82,129,-79,-191
0.87,129,-80,-191
0.94,129,-82,-191
1.01,136,-62,-184
1.11,143,-50,-177
1.16,146,-71,-174
1.24,148,-74,-172
1.29,161,-11,-159
1.34,171,-27,-149
1.39,190,11,-130
1.45,196,-41,-124
1.49,212,21,-108
1.54,230,15,-90
1.6,238,-30,-82
1.65,255,23,-65
1.71,274,4,-46
1.79,283,-33,-37
1.87,302,49,-18
1.92,312,-8,-8
1.98,332,24,12
2.05,348,52,28
2.1,367,7,47
2.2,385,49,65
2.27,402,36,82
2.33,422,52,102
2.4,438,66,118
2.45,453,67,133
2.5,466,42,146
2.56,492,91,172
2.63,501,41,181
2.69,513,55,193
2.75,526,68,206
2.8,529,19,209
2.87,537,40,217
2.94,525,-43,205
3.01,519,-17,199
3.07,512,-26,192
3.13,500,-45,180
3.19,498,-3,178
3.25,479,-86,159
3.3,464,-77,144
3.35,449,-84,129
3.4,442,-28,122
3.47,426,-84,106
3.52,413,-59,93
3.59,408,-29,88
3.65,396,-53,76
3.73,384,-58,64
3.79,380,-29,60
3.85,372,-46,52
3.91,367,-30,47
3.99,363,-31,43
4.05,362,-17,42
4.11,364,-3,44
4.17,367,4,47
4.23,370,5,50
4.29,377,28,57
4.35,381,13,61
4.41,389,35,69
4.47,397,45,77
4.51,402,28,82
4.56,411,57,91
4.61,421,64,101
4.66,430,55,110
4.71,436,40,116
4.77,440,26,120
4.86,446,42,126
4.92,451,43,131
4.98,456,43,136
5.04,458,32,138
5.09,463,52,143
5.14,466,42,146
5.19,465,21,145
5.25,466,32,146
5.3,464,15,144
5.35,462,17,142
5.4,462,28,142
5.45,462,29,142
5.5,454,-11,134
5.56,455,35,135
5.61,449,-3,129
5.66,444,2,124
5.72,441,15,121
5.77,436,-1,116
5.82,432,4,112
5.86,426,9,106
5.95,423,15,103
6.01,413,-23,93
6.08,405,-1,85
6.16,401,14,81
6.23,397,8,77
6.3,382,-42,62
6.36,380,12,60
6.41,378,15,58
6.49,375,10,55
6.55,366,-12,46
6.62,362,0,42
6.67,356,-17,36
6.72,350,-14,30
6.77,348,7,28
6.82,349,24,29
6.87,350,25,30
6.92,348,12,28
7.0,350,30,30
7.05,355,47,35
7.17,356,25,36
7.22,295,-394,-25
7.26,298,25,-22
7.39,301,16,-19
7.44,321,104,1
7.51,328,52,8
7.59,289,-115,-31
7.65,303,80,-17
7.7,298,-16,-22
7.76,298,8,-22
7.84,304,39,-16
7.9,306,18,-14
7.95,310,30,-10
8.01,300,-28,-20
8.09,302,14,-18
8.18,295,-31,-25
8.23,293,-4,-27
8.29,302,37,-18
8.38,293,-40,-27
8.43,275,-94,-45
8.53,277,6,-43
8.58,281,21,-39
8.64,284,14,-36
8.74,279,-17,-41
8.79,275,-17,-45
8.86,285,54,-35
8.91,292,40,-28
8.96,297,28,-23
9.03,306,47,-14
9.08,310,25,-10
9.14,317,48,-3
9.19,325,31,5
9.29,327,19,7
9.36,332,35,12
9.41,338,33,18
9.49,340,24,20
9.55,340,13,20
9.61,346,37,26
9.68,346,15,26
9.73,344,5,24
9.87,342,10,22
9.91,340,4,20
9.97,338,4,18
10.06,336,7,16
10.1,334,3,14
10.16,326,-31,6
10.23,324,2,4
10.27,322,0,2
10.32,316,-12,-4
10.4,314,-3,-6
10.45,309,-21,-11
10.5,305,-4,-15
10.6,299,-31,-21
10.65,295,-18,-25
10.7,290,-9,-30
10.82,283,-37,-37
10.87,277,-33,-43
10.92,271,-18,-49
11.04,265,-37,-55
11.09,260,-35,-60
