czas[s],pozycja_x[pixel],wyjscie_x,bład errox_x,P=0.22,I= 0.1,D= 0.2
0.0,134,-61,-186
0.43,133,-65,-187
0.54,130,-77,-190
0.59,130,-66,-190
0.64,130,-68,-190
0.74,131,-66,-189
0.81,131,-70,-189
0.86,132,-67,-188
0.91,132,-72,-188
0.96,133,-68,-187
1.01,135,-65,-185
1.06,141,-47,-179
1.11,142,-71,-178
1.18,147,-58,-173
1.25,151,-61,-169
1.32,158,-50,-162
1.37,161,-65,-159
1.44,169,-47,-151
1.5,178,-40,-142
1.56,187,-36,-133
1.61,198,-23,-122
1.66,203,-50,-117
1.72,222,-1,-98
1.78,237,-12,-83
1.84,242,-45,-78
1.9,258,2,-62
1.95,265,-32,-55
2.01,279,-2,-41
2.07,294,-11,-26
2.14,303,-14,-17
2.19,319,17,-1
2.24,336,20,16
2.3,352,19,32
2.35,360,-2,40
2.4,384,47,64
2.46,393,12,73
2.51,410,54,90
2.55,417,11,97
2.59,433,49,113
2.64,441,15,121
2.69,456,40,136
2.75,470,40,150
2.81,476,17,156
2.87,483,27,163
2.91,491,34,171
2.96,500,42,180
3.01,507,36,187
3.05,521,73,201
3.1,524,24,204
3.14,529,34,209
3.19,532,28,212
3.23,531,11,211
3.28,529,7,209
3.33,529,17,209
3.38,523,-9,203
3.43,522,15,202
3.5,516,-4,196
3.56,510,-4,190
3.62,509,14,189
3.66,498,-25,178
3.72,498,18,178
3.79,490,-9,170
3.85,486,5,166
3.92,482,5,162
3.98,479,7,159
4.04,478,15,158
4.1,473,0,153
4.15,468,-3,148
4.2,462,-7,142
4.25,455,-10,135
4.3,450,-6,130
4.36,448,10,128
4.41,445,3,125
4.46,441,0,121
4.51,437,-1,117
4.56,434,2,114
4.6,429,-6,109
4.7,422,2,102
4.76,421,11,101
4.82,416,1,96
4.9,413,4,93
4.96,411,8,91
5.02,405,4,85
5.14,400,1,80
5.22,396,2,76
5.29,393,4,73
5.36,391,6,71
5.42,384,-10,64
5.48,380,-3,60
5.54,375,-6,55
5.6,371,-1,51
5.67,369,3,49
5.72,365,-4,45
5.78,362,-1,42
5.85,360,2,40
5.91,356,-3,36
5.98,352,-5,32
6.04,350,0,30
6.09,346,-11,26
6.14,343,-8,23
6.19,340,-7,20
6.24,336,-13,16
6.28,332,-14,12
6.33,329,-10,9
6.37,325,-15,5
6.42,323,-2,3
6.52,317,-22,-3
6.57,316,-4,-4
6.62,314,-7,-6
6.68,309,-21,-11
6.73,307,-10,-13
6.89,299,-15,-21
6.94,294,-20,-26
7.0,291,-17,-29
7.08,286,-23,-34
7.13,283,-16,-37
7.2,271,-55,-49
7.26,266,-28,-54
7.32,259,-40,-61
7.38,255,-30,-65
7.43,249,-44,-71
7.48,244,-36,-76
7.54,241,-31,-79
7.59,237,-37,-83
7.64,233,-40,-87
7.69,230,-30,-90
7.8,227,-38,-93
7.85,224,-37,-96
7.91,222,-34,-98
7.97,219,-38,-101
8.05,218,-33,-102
8.12,216,-37,-104
8.19,214,-39,-106
8.25,214,-33,-106
8.32,213,-38,-107
8.37,212,-38,-108
8.44,212,-36,-108
8.5,212,-36,-108
8.56,212,-37,-108
8.62,211,-41,-109
8.68,211,-38,-109
8.74,211,-39,-109
8.8,211,-40,-109
8.87,211,-40,-109
8.92,211,-41,-109
8.98,211,-42,-109
9.03,212,-38,-108
9.08,211,-46,-109
9.14,211,-44,-109
9.22,211,-44,-109
9.27,212,-40,-108
9.38,211,-48,-109
9.43,211,-46,-109
9.48,211,-47,-109
9.56,212,-45,-108
9.6,212,-48,-108
9.65,214,-41,-106
9.72,214,-49,-106
9.76,214,-49,-106
9.82,214,-51,-106
9.93,216,-43,-104
9.98,218,-43,-102
10.03,220,-47,-100
10.13,222,-43,-98
10.18,223,-48,-97
10.23,226,-46,-94
10.33,230,-34,-90
10.38,232,-43,-88
10.43,236,-40,-84
10.5,239,-42,-81
10.57,242,-40,-78
10.67,250,-32,-70
10.71,254,-32,-66
10.76,257,-36,-63
10.86,267,-27,-53
10.9,271,-34,-49
10.97,283,-3,-37
11.07,291,-27,-29
11.13,298,-19,-22
11.19,311,2,-9
11.25,322,2,2
11.31,332,0,12
11.37,344,8,24
11.43,356,17,36
11.48,366,13,46
11.54,378,3,58
11.63,389,23,69
11.68,401,33,81
11.73,406,-4,86
11.82,417,30,97
11.88,432,60,112
11.97,439,9,119
12.02,448,31,128
12.07,457,36,137
12.19,467,21,147
12.24,478,53,158
12.29,487,40,167
12.39,490,19,170
12.44,496,33,176
12.5,508,53,188
12.57,508,20,188
12.63,510,28,190
12.68,515,42,195
12.73,519,38,199
12.8,518,23,198
12.86,524,46,204
12.93,525,34,205
12.98,524,28,204
13.04,533,63,213
13.1,529,18,209
13.15,524,21,204
13.25,533,61,213
13.3,533,40,213
13.35,525,18,205
13.42,528,50,208
