czas[s],pozycja_x[pixel],wyjscie_x,bład errox_x,P=0.22,I= 0.15,D= 0.28
0.0,143,-69,-177
0.48,139,-84,-181
0.58,140,-69,-180
0.63,134,-117,-186
0.68,139,-53,-181
0.74,137,-88,-183
0.8,128,-124,-192
0.86,129,-80,-191
0.92,129,-86,-191
0.97,132,-76,-188
1.05,136,-68,-184
1.1,136,-89,-184
1.15,141,-62,-179
1.2,149,-49,-171
1.26,156,-58,-164
1.32,167,-31,-153
1.37,179,-24,-141
1.43,186,-55,-134
1.49,202,-10,-118
1.55,209,-38,-111
1.59,224,-5,-96
1.65,240,-21,-80
1.74,249,-31,-71
1.78,266,28,-54
1.83,282,-14,-38
1.92,294,-28,-26
1.99,311,33,-9
2.04,341,43,21
2.12,350,-9,30
2.18,360,6,40
2.23,388,90,68
2.29,408,29,88
2.37,425,59,105
2.42,442,66,122
2.46,458,37,138
2.53,464,3,144
2.6,486,69,166
2.67,500,46,180
2.74,507,25,187
2.79,519,60,199
2.85,526,33,206
2.9,530,26,210
2.95,518,-56,198
3.01,508,-50,188
3.07,505,-16,185
3.12,499,-30,179
3.17,490,-61,170
3.21,491,8,171
3.25,480,-42,160
3.33,476,-19,156
3.38,466,-49,146
3.44,457,-58,137
3.49,454,-19,134
3.53,448,-37,128
3.58,444,-18,124
3.65,437,-31,117
3.71,433,-21,113
3.77,432,-5,112
3.83,432,0,112
3.88,432,1,112
3.96,436,18,116
4.04,441,36,121
4.09,449,51,129
4.14,456,46,136
4.2,462,45,142
4.25,471,57,151
4.31,487,90,167
4.38,493,51,173
4.45,503,71,183
4.51,508,47,188
4.62,515,67,195
4.69,523,79,203
4.74,529,73,209
4.8,527,34,207
4.85,528,52,208
4.91,525,32,205
4.96,516,-7,196
5.01,512,25,192
5.06,510,39,190
5.11,505,22,185
5.16,495,-10,175
5.21,492,30,172
5.26,475,-51,155
5.31,473,34,153
5.35,458,-30,138
5.41,450,-5,130
5.45,438,-30,118
5.5,431,5,111
5.56,418,-22,98
5.62,410,2,90
5.67,397,-43,77
5.72,390,3,70
5.79,378,-33,58
5.84,371,-6,51
5.88,359,-43,39
5.93,347,-47,27
5.98,340,-9,20
6.04,329,-34,9
6.09,319,-29,-1
6.14,314,-10,-6
6.19,303,-43,-17
6.24,298,-9,-22
6.3,287,-54,-33
6.34,283,-13,-37
6.39,272,-38,-48
6.46,268,-12,-52
6.51,262,-25,-58
6.57,255,-32,-65
6.62,251,-17,-69
6.68,249,-8,-71
6.74,242,-31,-78
6.8,235,-35,-85
6.87,230,-34,-90
6.91,227,-20,-93
6.97,222,-38,-98
7.02,218,-32,-102
7.07,214,-36,-106
7.12,209,-42,-111
7.17,206,-31,-114
