czas[s],pozycja_x[pixel],wyjscie_x,bład errox_x,P=0.22,I= 0.13,D= 0.28
0.0,130,-70,-190
0.46,131,-67,-189
0.53,129,-83,-191
0.6,130,-69,-190
0.64,132,-65,-188
0.7,137,-51,-183
0.75,129,-121,-191
0.81,129,-80,-191
0.86,129,-81,-191
0.91,129,-83,-191
0.98,132,-70,-188
1.04,132,-85,-188
1.09,135,-68,-185
1.14,140,-56,-180
1.18,145,-57,-175
1.23,149,-66,-171
1.29,158,-45,-162
1.36,162,-65,-158
1.41,171,-43,-149
1.47,177,-58,-143
1.53,189,-39,-131
1.61,194,-61,-126
1.68,208,-9,-112
1.73,222,-10,-98
1.79,237,3,-83
1.84,253,2,-67
1.91,268,10,-52
1.95,286,3,-34
2.03,294,-27,-26
2.09,314,30,-6
2.15,331,40,11
2.2,351,59,31
2.25,361,5,41
2.3,380,53,60
2.36,398,51,78
2.41,417,35,97
2.49,434,72,114
2.54,444,26,124
2.59,463,75,143
2.64,473,40,153
2.69,479,14,159
2.74,496,72,176
2.8,510,81,190
2.84,518,42,198
2.89,527,49,207
2.95,531,21,211
3.0,527,-15,207
3.07,528,9,208
3.13,527,-1,207
3.18,518,-37,198
3.24,523,36,203
3.29,520,-3,200
3.36,521,15,201
3.43,517,-11,197
3.48,515,1,195
3.53,509,-14,189
3.6,504,-17,184
3.64,500,-9,180
3.7,500,14,180
3.76,498,6,178
3.82,499,21,179
3.89,498,14,178
3.96,497,15,177
4.02,499,30,179
4.09,494,-2,174
4.15,499,53,179
4.19,498,20,178
4.26,499,31,179
4.32,499,28,179
4.39,501,40,181
4.46,498,13,178
4.5,500,45,180
4.55,500,34,180
4.61,498,25,178
4.66,500,48,180
4.71,498,26,178
4.76,493,11,173
4.81,495,50,175
4.86,493,36,173
4.98,490,23,170
5.03,485,12,165
5.14,483,38,163
5.19,478,18,158
5.24,477,40,157
5.33,468,5,148
5.38,467,40,147
5.44,454,-18,134
5.55,451,35,131
5.6,444,10,124
5.66,435,2,115
5.72,425,-19,105
5.77,415,-20,95
5.82,400,-3,80
5.92,390,-21,70
5.97,383,-3,63
6.02,371,0,51
6.13,360,-34,40
6.18,355,-1,35
6.23,338,-7,18
6.37,327,-38,7
6.42,322,-6,2
6.53,301,-41,-19
6.58,295,-20,-25
6.63,291,-6,-29
6.73,262,-73,-58
6.78,257,-17,-63
6.84,240,-80,-80
6.93,229,-43,-91
6.98,223,-41,-97
7.02,206,-49,-114
7.14,198,-54,-122
7.2,190,-61,-130
7.24,179,-70,-141
7.3,171,-61,-149
7.36,167,-41,-153
7.42,150,-110,-170
7.48,146,-50,-174
7.54,132,-95,-188
7.6,127,-57,-193
7.68,128,-35,-192
7.74,130,-30,-190
7.81,141,7,-179
7.86,147,-5,-173
7.91,154,3,-166
8.02,163,-15,-157
8.06,170,-3,-150
8.12,182,25,-138
8.22,188,-19,-132
8.27,198,14,-122
8.32,215,21,-105
8.41,224,8,-96
8.47,228,-12,-92
8.53,240,12,-80
8.61,247,4,-73
8.67,250,-15,-70
8.73,258,7,-62
8.79,263,-9,-57
8.87,266,-11,-54
8.93,266,-27,-54
8.99,266,-27,-54
9.04,266,-28,-54
9.17,266,-29,-54
9.22,266,-29,-54
9.29,266,-30,-54
9.37,266,-30,-54
9.42,266,-31,-54
9.47,267,-26,-53
9.57,267,-31,-53
9.62,267,-32,-53
9.67,267,-33,-53
9.8,267,-33,-53
9.86,267,-33,-53
9.92,267,-34,-53
10.01,267,-34,-53
10.07,267,-35,-53
10.13,267,-35,-53
10.2,267,-36,-53
10.28,267,-36,-53
10.34,267,-37,-53
10.39,267,-37,-53
10.44,267,-37,-53
10.53,267,-38,-53
10.57,267,-38,-53
10.62,267,-39,-53
10.71,267,-39,-53
10.76,267,-40,-53
10.81,267,-40,-53
10.92,267,-41,-53
10.97,267,-41,-53
11.02,267,-42,-53
11.12,267,-42,-53
11.19,267,-42,-53
11.24,267,-43,-53
11.3,267,-43,-53
11.36,267,-44,-53
11.42,268,-41,-52
11.51,268,-44,-52
11.56,268,-45,-52
11.63,268,-45,-52
11.71,268,-46,-52
11.77,270,-38,-50
11.85,270,-46,-50
11.91,271,-41,-49
11.96,270,-52,-50
12.03,269,-52,-51
